CustomerID,Recency,Frequency,Monetary,Recency_Neglog,Frequency_Neglog,Monetary_Neglog,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
13496,502,32,-0.004462614,6.22059017,3.496507561,-0.004452686,9.739302248,4.029228386,3.7811592
13497,1154,9,0.039326073,7.051855623,2.302585093,0.038572496,1.463156992,2.739111048,4.164712544
13499,552,42,0.068858914,6.315358002,3.761200116,0.066591644,8.795786148,4.315247339,4.414492725
13500,895,60,0.070992592,6.797940413,4.110873864,0.068585875,3.991157107,4.693094458,4.432270541
13501,1160,49,0.118757864,7.057036982,3.912023005,0.11221902,1.41157097,4.478222096,4.821243639
13502,612,25,0.024349741,6.418364936,3.258096538,0.024058012,7.77024088,3.77160848,4.03532137
13503,943,16,-0.019828672,6.850126166,2.833213344,-0.019634644,3.47159158,3.312492256,3.645817749
13504,936,20,0.014016369,6.842683282,3.044522438,0.013919048,3.545693526,3.540826618,3.94493631
13505,496,281,0.129025875,6.208590026,5.641907071,0.121355203,9.858776641,6.347483698,4.902689281
13506,651,19,-0.007316036,6.480044562,2.995732274,-0.007289404,7.156153596,3.488105409,3.755870927
13507,875,157,0.129100126,6.775366091,5.062595033,0.121420967,4.215908861,5.721496229,4.903275545
13508,569,10,0.366603743,6.345636361,2.397895273,0.312328643,8.494332384,2.842100412,6.605145767
13509,584,57,0.013076684,6.371611847,4.060443011,0.012991922,8.235718366,4.638600368,3.936671331
13510,511,109,0.052547771,6.238324625,4.700480366,0.051213673,9.562736598,5.330205821,4.27740389
13512,591,14,-0.022509154,6.383506635,2.708050201,-0.022259562,8.11729291,3.177244662,3.622417595
13514,945,4,0.253419486,6.852242569,1.609437912,0.225875405,3.450520503,1.990116688,5.834447625
13515,579,68,0.03055111,6.363028104,4.234106505,0.030093718,8.321178804,4.826256008,4.089127416
13516,573,51,0.034394564,6.352629396,3.951243719,0.033816293,8.424709164,4.52060284,4.122312777
13517,505,69,0.108540601,6.226536669,4.248495242,0.103044376,9.680098428,4.841804052,4.739455136
13518,957,35,0.058058706,6.864847778,3.583518938,0.056435819,3.325022036,4.123250309,4.323957361
13519,950,8,0.188054977,6.857514063,2.197224577,0.172317497,3.398037093,2.625261588,5.356998992
13520,593,96,0.016511805,6.386879319,4.574710979,0.016376968,8.083714194,5.194303137,3.966847742
13522,902,4,0.077005638,6.805722553,1.609437912,0.074184633,3.913677495,1.990116688,4.48218137
13523,509,160,0.175215762,6.234410726,5.081404365,0.161451758,9.601703693,5.741821037,5.260135007
13524,551,37,0.105750103,6.313548046,3.63758616,0.100523931,8.813806207,4.181673751,4.716986312
13525,642,7,0.014405377,6.466144724,2.079441542,0.014302606,7.294541491,2.497988721,3.948355586
13527,754,203,0.105396113,6.626717749,5.318119994,0.100203744,5.695863626,5.997608951,4.714131971
13529,545,20,0.250472917,6.302618976,3.044522438,0.223521814,8.922616906,3.540826618,5.813466242
13531,509,28,0.279883547,6.234410726,3.36729583,0.246769095,9.601703693,3.889606008,6.020707022
13532,905,63,0.102567914,6.809039306,4.158883083,0.097641927,3.880655641,4.744971802,4.69129433
13533,512,108,-0.011544634,6.240275845,4.691347882,-0.011478503,9.543310095,5.320337529,3.718526682
13534,501,323,0.161341403,6.21860012,5.780743516,0.149575719,9.759115349,6.497506258,5.154264585
13536,881,90,0.040782096,6.782192056,4.510859507,0.039972446,4.147949007,5.125307123,4.177192571
13538,551,30,0.118784156,6.313548046,3.433987204,0.11224252,8.813806207,3.961670736,4.821453139
13539,576,55,0.129170915,6.357842267,4.025351691,0.12148366,8.372809412,4.600681725,4.903834424
13544,567,80,0.120721988,6.342121419,4.394449155,0.113973109,8.529327428,4.999517537,4.83688069
13546,884,63,0.028709262,6.785587645,4.158883083,0.028304873,4.114142252,4.744971802,4.073180536
13548,572,58,0.17772375,6.350885717,4.077537444,0.16358355,8.442069377,4.657072108,5.279139135
13549,570,54,0.185100243,6.34738921,4.007333185,0.169827365,8.476880881,4.58121146,5.334800396
13551,685,8,0.490292134,6.530877628,2.197224577,0.398972164,6.650055532,2.625261588,7.377540215
13552,510,116,0.217927676,6.23636959,4.762173935,0.197150788,9.582201081,5.396870068,5.578378453
13555,1073,48,0.029793028,6.979145275,3.891820298,0.029357838,2.187067024,4.456391648,4.082567327
13557,900,33,0.012659089,6.803505258,3.526360525,0.012579633,3.93575307,4.061486616,3.93299593
13558,877,165,0.165544658,6.777646594,5.111987788,0.153188496,4.193203994,5.774868581,5.186471128
13560,879,32,-0.100051859,6.779921907,3.496507561,-0.095357324,4.170550788,4.029228386,2.970778503
13561,566,28,0.300832236,6.340359304,3.36729583,0.263004241,8.546871186,3.889606008,6.165437252
13562,603,81,0.230979481,6.403574198,4.406719247,0.207810178,7.917498649,5.012776237,5.673402914
13563,956,48,0.256067277,6.863803391,3.891820298,0.227985631,3.335420032,4.456391648,5.853259495
13564,497,37,-0.02284994,6.210600077,3.63758616,-0.02259279,9.838764413,4.181673751,3.619446991
13565,692,13,-0.044002773,6.541029999,2.63905733,-0.043062145,6.548977711,3.102693004,3.436970376
13566,912,158,0.078204355,6.816735881,5.068904202,0.075297023,3.80402793,5.728313731,4.492097909
13568,506,79,0.0922672,6.228511004,4.382026635,0.088255536,9.660441797,4.986094129,4.607618186
13569,510,76,0.211838219,6.23636959,4.343805422,0.192138396,9.582201081,4.944793416,5.533694859
13570,571,27,0.146061849,6.349138991,3.33220451,0.136331586,8.459459914,3.851687364,5.03619811
13571,535,359,0.23920245,6.284134161,5.886104031,0.214467987,9.106653198,6.611355718,5.73275478
13572,538,61,0.142386237,6.289715571,4.127134385,0.133119265,9.051084236,4.710665096,5.007561477
13573,579,25,0.007138813,6.363028104,3.258096538,0.007113452,8.321178804,3.77160848,3.88426698
13575,517,50,0.022375097,6.249975242,3.931825633,0.022128447,9.446742123,4.49962023,4.018120023
13576,542,1476,0.240012149,6.29710932,7.297768283,0.215121177,8.97747148,8.136758392,5.738577726
13577,572,102,0.087161877,6.350885717,4.634728988,0.083570518,8.442069377,5.259156825,4.565853003
13579,886,13,0.058933902,6.787844982,2.63905733,0.057262649,4.091668021,3.102693004,4.331328235
13581,645,20,0.296180365,6.470799504,3.044522438,0.259421759,7.248198134,3.540826618,6.133500768
13583,1027,50,0.069871078,6.935370446,3.931825633,0.067538154,2.622892719,4.49962023,4.422930499
13584,634,44,0.273941209,6.453624999,3.80666249,0.242115409,7.419188876,4.364372637,5.979221164
13587,935,8,0.514802517,6.841615476,2.197224577,0.415285079,3.556324686,2.625261588,7.522963726
13588,596,176,-0.023696099,6.391917113,5.176149733,-0.023419705,8.033557514,5.844200082,3.612075356
13589,534,19,0.174319745,6.282266747,2.995732274,0.16068904,9.125245323,3.488105409,5.253335663
13590,566,93,0.054297176,6.340359304,4.543294782,0.052874361,8.546871186,5.160355724,4.292208298
13591,546,87,0.19703901,6.304448802,4.477336814,0.179851016,8.904399006,5.089083493,5.424157482
13592,562,23,-0.041737965,6.333279628,3.17805383,-0.040890438,8.617357002,3.685116695,3.456330328
13593,591,108,0.159342491,6.383506635,4.691347882,0.147853026,8.11729291,5.320337529,5.13890742
13596,884,116,0.148479836,6.785587645,4.762173935,0.138439187,4.114142252,5.396870068,5.054986578
13598,919,32,0.134273444,6.82437367,3.496507561,0.125992309,3.727985488,4.029228386,4.944027339
13599,503,260,0.149769018,6.222576268,5.564520407,0.139561068,9.719528498,6.263861956,5.064987729
13600,644,35,0.021852479,6.469250317,3.583518938,0.021617136,7.263621963,4.123250309,4.013561876
13601,538,135,0.145727409,6.289715571,4.912654886,0.136039727,9.051084236,5.559475337,5.033596297
13602,936,23,0.063327692,6.842683282,3.17805383,0.061403323,3.545693526,3.685116695,4.368240787
13603,898,26,-0.082649371,6.801283034,3.295836866,-0.079411159,3.957877701,3.812389563,3.112932574
13606,580,39,-0.05558907,6.364750757,3.688879454,-0.054098971,8.30402793,4.237099769,3.338581219
13610,570,178,0.060120334,6.34738921,5.187385806,0.058382425,8.476880881,5.856341451,4.341310616
13611,497,84,0.049952217,6.210600077,4.442651256,0.048744656,9.838764413,5.051603304,4.255393525
13614,491,174,0.231691652,6.198478716,5.164785974,0.208388551,9.959445647,5.83192074,5.678558892
13615,646,44,0.31362283,6.472346295,3.80666249,0.272788839,7.232798162,4.364372637,6.252663271
13617,520,38,-0.024590857,6.255750042,3.663561646,-0.024293369,9.389247757,4.209742094,3.604286967
13618,524,24,0.150340628,6.263398263,3.218875825,0.140058096,9.31310146,3.729227736,5.069418551
13621,988,18,-0.048456999,6.896694332,2.944438979,-0.047319558,3.007955204,3.43267939,3.399017138
13623,544,118,0.101624558,6.300785795,4.779123493,0.096785961,8.940868204,5.41518526,4.683663721
13626,622,18,0.062863829,6.434546519,2.944438979,0.06096699,7.609135748,3.43267939,4.364351048
13627,500,130,0.080087535,6.216606101,4.875197323,0.077042089,9.778967958,5.518999802,4.507654515
13629,568,76,0.195323228,6.343880434,4.343805422,0.178416633,8.51181453,4.944793416,5.411370495
13630,513,76,0.178169647,6.242223265,4.343805422,0.163962087,9.523921423,4.944793416,5.282513653
13631,534,14,0.124013284,6.282266747,2.708050201,0.11690557,9.125245323,3.177244662,4.863022471
13632,499,166,0.171113945,6.214608098,5.117993812,0.157955386,9.798860232,5.781358513,5.228966163
13634,572,216,0.059487867,6.350885717,5.379897354,0.057785647,8.442069377,6.06436374,4.335990564
13635,939,57,0.022777876,6.845879875,4.060443011,0.022522333,3.513867991,4.638600368,4.02163137
13636,585,73,0.075088161,6.37331979,4.304065093,0.072402669,8.218713956,4.901851191,4.466295824
13637,552,125,0.137785646,6.315358002,4.836281907,0.129083957,8.795786148,5.476948953,4.971588223
13638,887,8,-0.047396818,6.788971743,2.197224577,-0.046307865,4.080449902,2.625261588,3.408036003
13639,946,39,0.050480579,6.853299093,3.688879454,0.049247753,3.440001665,4.237099769,4.259878452
13642,541,109,0.111759031,6.295266001,4.700480366,0.105943474,8.995823706,5.330205821,4.765299502
13643,903,26,0.083799417,6.80682936,3.295836866,0.080472846,3.902658037,3.812389563,4.538238425
13644,880,111,0.068497036,6.781057626,4.718498871,0.066253022,4.159243484,5.349676085,4.411474034
13645,992,5,-0.15608174,6.900730664,1.791759469,-0.145036477,2.967769156,2.187127974,2.527907512
13647,507,82,0.066647815,6.230481448,4.418840608,0.064520848,9.6408239,5.025874221,4.396032353
13649,509,27,0.180886695,6.234410726,3.33220451,0.166265592,9.601703693,3.851687364,5.303048536
13650,538,98,-0.009551243,6.289715571,4.59511985,-0.009505918,9.051084236,5.216356361,3.73611154
13652,596,37,0.132970132,6.391917113,3.63758616,0.12484262,8.033557514,4.181673751,4.933778292
13654,570,206,0.069003453,6.34738921,5.332718793,0.066726862,8.476880881,6.013383982,4.415698142
13655,569,35,-0.07627924,6.345636361,3.583518938,-0.073509945,8.494332384,4.123250309,3.16553968
13656,507,95,0.014609884,6.230481448,4.564348191,0.014504188,9.6408239,5.183105416,3.950152613
13657,1073,9,0.04967031,6.979145275,2.302585093,0.048476125,2.187067024,2.739111048,4.252999673
13658,540,102,0.161717581,6.293419279,4.634728988,0.149899583,9.014209824,5.259156825,5.157151711
13659,538,187,0.149443394,6.289715571,5.236441963,0.13927782,9.051084236,5.909350084,5.062462679
13662,543,85,0.002541593,6.298949247,4.454347296,0.002538368,8.95915302,5.064241699,3.843481828
13663,511,25,0.152007354,6.238324625,3.258096538,0.141505946,9.562736598,3.77160848,5.082325584
13666,1159,8,0.110714028,7.056175284,2.197224577,0.105003077,1.420150101,2.625261588,4.756916219
13667,1021,77,0.080665682,6.929516771,4.356708827,0.077577223,2.681172378,4.958736454,4.512425035
13668,503,549,0.134255533,6.222576268,6.309918278,0.125976518,9.719528498,7.069316869,4.943886566
13669,922,8,0.124402005,6.827629235,2.197224577,0.117251343,3.695572828,2.625261588,4.866104913
13670,947,25,-0.021549145,6.854354502,3.258096538,-0.021320245,3.429493928,3.77160848,3.630791253
13672,650,18,0.141477406,6.478509642,2.944438979,0.132323393,7.17143538,3.43267939,5.000466578
13673,890,54,0.270670493,6.792344427,4.007333185,0.239544708,4.046871186,4.58121146,5.956304329
13675,1023,24,-0.023345727,6.931471806,3.218875825,-0.023077384,2.661707895,3.729227736,3.615127014
13680,665,145,0.130980976,6.501289671,4.983606622,0.123085376,6.944635598,5.636143686,4.918113125
13681,889,52,0.082519376,6.791221463,3.970291914,0.07929108,4.058051513,4.541185757,4.527703421
13684,1157,28,0.281802688,7.054449658,3.36729583,0.248267437,1.437330571,3.889606008,6.034064183
13685,874,31,0.089769152,6.774223886,3.465735903,0.085965886,4.227280741,3.995977441,4.587206816
13686,554,16,0.023619376,6.318968114,2.833213344,0.023344754,8.759843582,3.312492256,4.028962941
13689,935,6,0.271040848,6.841615476,1.945910149,0.23983613,3.556324686,2.353698644,5.958902248
13690,931,9,0.207343785,6.837332815,2.302585093,0.188422728,3.598963209,2.739111048,5.500571076
13692,564,57,0.058257878,6.336825731,4.060443011,0.056624045,8.582051717,4.638600368,4.325635322
13693,1197,3,-0.060677287,7.088408779,1.386294361,-0.058907655,1.099230854,1.74899436,3.295713612
13694,498,2071,0.105454212,6.212606096,7.636269603,0.100256302,9.818792331,8.502532916,4.714600504
13695,538,97,0.066513288,6.289715571,4.584967479,0.064394718,9.051084236,5.205386008,4.394907952
13697,910,12,-0.023189374,6.814542897,2.564949357,-0.022924586,3.825861447,3.022614119,3.616489151
13699,1027,12,0.218919967,6.935370446,2.564949357,0.197965194,2.622892719,3.022614119,5.585638575
13700,519,261,0.035252026,6.253828812,5.568344504,0.034644901,9.408375679,6.267994162,4.129699504
13703,735,2,0.498802589,6.601230119,1.098612289,0.404666515,5.949620512,1.438133614,7.42830322
13704,894,113,0.082528978,6.796823718,4.736198448,0.07929995,4.002275009,5.368801725,4.527782493
13705,559,436,0.256051403,6.327936784,6.079933195,0.227972993,8.670550788,6.820801784,5.853146835
13706,629,19,0.051347523,6.445719819,2.995732274,0.050072697,7.497893475,3.488105409,4.267232514
13707,610,61,0.154224399,6.415096959,4.127134385,0.143428602,7.802777118,4.710665096,5.099465347
13708,601,48,0.118188473,6.400257445,3.891820298,0.111709941,7.950520503,4.456391648,4.816705398
13709,495,365,0.126201456,6.206575927,5.902633333,0.118850426,9.878829175,6.629216793,4.880360139
13710,903,8,-0.096226521,6.80682936,2.197224577,-0.091873847,3.902658037,2.625261588,3.001832391
13711,552,24,0.137967516,6.315358002,3.218875825,0.12924379,8.795786148,3.729227736,4.973013076
13712,610,20,0.009301797,6.415096959,3.044522438,0.009258802,7.802777118,3.540826618,3.903391965
13715,496,1490,0.173527594,6.208590026,7.307202315,0.160014251,9.858776641,8.146952528,5.247320172
13716,597,40,0.072476354,6.393590754,3.713572067,0.069970324,8.016894615,4.263781876,4.444612384
13717,500,129,0.002025438,6.216606101,4.86753445,0.00202339,9.778967958,5.510719528,3.838890985
13718,624,13,0.198594879,6.43775165,2.63905733,0.181149937,7.577225209,3.102693004,5.435736875
13719,538,77,0.255012381,6.289715571,4.356708827,0.227145438,9.051084236,4.958736454,5.845769491
13720,582,70,0.08857365,6.368187186,4.262679877,0.084868261,8.269814564,4.85713155,4.577421899
13721,908,27,-0.013907614,6.812345094,3.33220451,-0.01381179,3.84774295,3.851687364,3.697726304
13722,1003,83,0.134758403,6.9117473,4.430816799,0.126419767,2.858086646,5.038815339,4.94783797
13723,551,10,-0.302729231,6.313548046,2.397895273,-0.264461472,8.813806207,2.842100412,1.463278533
13725,499,170,0.248201241,6.214608098,5.141663557,0.221703508,9.798860232,5.806935339,5.79725673
13726,910,41,0.03976872,6.814542897,3.737669618,0.038998304,3.825861447,4.289820978,4.168508456
13727,900,18,-0.003271266,6.803505258,2.944438979,-0.003265927,3.93575307,3.43267939,3.791738715
13728,582,61,0.132135432,6.368187186,4.127134385,0.124105612,8.269814564,4.710665096,4.927208146
13730,1007,39,0.013163193,6.915723449,3.688879454,0.013077311,2.818499795,4.237099769,3.937432546
13731,552,69,0.111913985,6.315358002,4.248495242,0.106082841,8.795786148,4.841804052,4.766541914
13732,900,31,0.059683804,6.803505258,3.465735903,0.057970566,3.93575307,3.995977441,4.337639049
13735,507,260,0.146826255,6.230481448,5.564520407,0.136998349,9.6408239,6.263861956,5.04214205
13736,589,147,0.140900364,6.380122537,4.997212274,0.131817744,8.15098526,5.650845552,4.995958903
13737,1072,26,0.0294128,6.978213743,3.295836866,0.028988542,2.196341436,3.812389563,4.079275194
13739,890,3,0.191351616,6.792344427,1.386294361,0.175088475,4.046871186,1.74899436,5.381701216
13740,582,46,0.031539186,6.368187186,3.850147602,0.031052042,8.269814564,4.411361364,4.097670519
13741,526,48,0.269969124,6.267200549,3.891820298,0.238992588,9.275245597,4.456391648,5.951382386
13742,509,445,0.10729087,6.234410726,6.100318952,0.101916375,9.601703693,6.842830031,4.729399427
13743,584,49,0.018333034,6.371611847,3.912023005,0.01816701,8.235718366,4.478222096,3.9828053
13744,967,18,-0.021785953,6.875232087,2.944438979,-0.021552031,3.221635023,3.43267939,3.628724968
13745,1023,26,-0.021996971,6.931471806,3.295836866,-0.021758528,2.661707895,3.812389563,3.626884123
13748,494,1840,0.166193267,6.204557763,7.518064181,0.153744827,9.898922179,8.37480363,5.191430611
13750,522,29,0.103277227,6.259581464,3.401197382,0.098285048,9.351101811,3.926239023,4.697027516
13751,1160,9,0.359219994,7.057036982,2.302585093,0.306911001,1.41157097,2.739111048,6.556849528
13752,567,93,0.051560742,6.342121419,4.543294782,0.050275482,8.529327428,5.160355724,4.269040264
13753,1159,35,0.053918671,7.056175284,3.583518938,0.052515284,1.420150101,4.123250309,4.289007264
13754,643,17,-0.09397815,6.467698726,2.890371758,-0.089820731,7.279069724,3.374255949,3.020135146
13755,875,294,0.026015447,6.775366091,5.686975356,0.025682802,4.215908861,6.396183156,4.049805763
13756,501,139,-0.026583794,6.21860012,4.941642423,-0.026236585,9.759115349,5.590798413,3.58696393
13758,494,2332,0.151970587,6.204557763,7.754910272,0.14147403,9.898922179,8.630732517,5.082041066
13759,905,24,0.229353312,6.809039306,3.218875825,0.206488269,3.880655641,3.729227736,5.661618586
13760,590,79,0.077498736,6.381816017,4.382026635,0.07464237,8.134124833,4.986094129,4.486261923
13761,507,67,-0.069619976,6.230481448,4.219507705,-0.067303423,9.6408239,4.810480977,3.220868489
13762,550,18,-0.011267774,6.311734809,2.944438979,-0.011204766,8.831858941,3.43267939,3.720966951
13763,935,15,0.187520592,6.841615476,2.772588722,0.171867597,3.556324686,3.246983081,5.352988305
13764,677,193,0.076363639,6.519147288,5.267858159,0.07358836,6.766843732,5.943297498,4.476865813
13767,496,2929,0.148353582,6.208590026,7.982757702,0.138329249,9.858776641,8.876937716,5.054006522
13769,503,168,0.19198413,6.222576268,5.129898715,0.175619254,9.719528498,5.794222599,5.386432919
13771,580,143,-0.021953909,6.364750757,4.9698133,-0.021716392,8.30402793,5.62123903,3.627259745
13772,568,127,0.069912746,6.343880434,4.852030264,0.0675771,8.51181453,5.493966162,4.423277689
13774,953,22,0.039166997,6.860663671,3.135494216,0.038419428,3.366679335,3.639128033,4.163348
13777,494,211,0.174054373,6.204557763,5.356586275,0.160463035,9.898922179,6.039174477,5.251320915
13778,975,9,0.010123956,6.883462586,2.302585093,0.010073052,3.139691516,2.739111048,3.910650704
13780,536,65,0.164318518,6.285998095,4.189654742,0.152135953,9.088095728,4.778222747,5.177088107
13781,582,31,0.105410753,6.368187186,3.465735903,0.100216988,8.269814564,3.995977441,4.714250039
13782,569,121,0.229441165,6.345636361,4.804021045,0.206559729,8.494332384,5.442088818,5.662255625
13784,575,39,-0.009253382,6.356107661,3.688879454,-0.009210832,8.390079286,4.237099769,3.738742123
13786,510,5,0.030891677,6.23636959,1.791759469,0.030424134,9.582201081,2.187127974,4.092072951
13787,507,24,-0.053630714,6.230481448,3.218875825,-0.052242022,9.6408239,3.729227736,3.355135218
13790,876,45,-0.039669391,6.776506992,3.828641396,-0.03890277,4.204549955,4.388122394,3.474049647
13791,495,24,0.044096677,6.206575927,3.218875825,0.043152087,9.878829175,3.729227736,4.205537878
13792,1159,4,0.174729651,7.056175284,1.609437912,0.161038036,1.420150101,1.990116688,5.256446837
13798,507,488,0.247205899,6.230481448,6.192362489,0.220905768,9.6408239,6.942289557,5.790145182
13799,988,23,0.052626067,6.896694332,3.17805383,0.051288058,3.007955204,3.685116695,4.278067002
13800,644,65,0.093404834,6.469250317,4.189654742,0.089296529,7.263621963,4.778222747,4.616898243
13802,503,106,0.190089007,6.222576268,4.672828834,0.1740281,9.719528498,5.300326393,5.372248376
13803,591,34,0.086179134,6.383506635,3.555348061,0.082666156,8.11729291,4.092809692,4.557790963
13804,902,118,0.081182622,6.805722553,4.779123493,0.078055462,3.913677495,5.41518526,4.516688356
13805,924,13,-0.01566494,6.829793738,2.63905733,-0.015543512,3.674022864,3.102693004,3.682288658
13806,935,8,-0.029682419,6.841615476,2.197224577,-0.029250423,3.556324686,2.625261588,3.560096689
13807,510,7,0.193446494,6.23636959,2.079441542,0.176845334,9.582201081,2.497988721,5.397362961
13808,937,25,0.087265179,6.843749949,3.258096538,0.083665533,3.535073707,3.77160848,4.566700031
13809,679,18,0.131620368,6.522092798,2.944438979,0.12365056,6.737517997,3.43267939,4.923151526
13810,900,32,0.131050016,6.803505258,3.496507561,0.123146419,3.93575307,4.029228386,4.918657297
13811,544,21,0.383073001,6.300785795,3.091042453,0.324307836,8.940868204,3.591094772,6.711935777
13812,914,32,0.133179079,6.818924065,3.496507561,0.125027027,3.782242189,4.029228386,4.935422212
13813,942,31,0.18393182,6.849066283,3.465735903,0.16884095,3.482143865,3.995977441,5.326006881
13814,964,55,0.095790654,6.872128101,4.025351691,0.091476161,3.252538555,4.600681725,4.636328844
13815,505,219,0.110582504,6.226536669,5.393627546,0.104884656,9.680098428,6.079200181,4.755860541
13816,895,30,0.094429661,6.797940413,3.433987204,0.09023337,3.991157107,3.961670736,4.625249833
13817,494,23,0.145258232,6.204557763,3.17805383,0.135630142,9.898922179,3.685116695,5.029945001
13819,654,63,0.028909181,6.484635236,4.158883083,0.028499193,7.110448482,4.744971802,4.074912829
13821,590,45,0.177797555,6.381816017,3.828641396,0.163646216,8.134124833,4.388122394,5.279697778
13823,890,36,0.137752416,6.792344427,3.610917913,0.129054752,4.046871186,4.152856831,4.971327865
13824,576,67,0.049804649,6.357842267,4.219507705,0.048604098,8.372809412,4.810480977,4.254140505
13826,597,17,-0.012216221,6.393590754,2.890371758,-0.012142205,8.016894615,3.374255949,3.712610028
13827,929,61,0.087263555,6.835184586,4.127134385,0.08366404,3.620351144,4.710665096,4.566686719
13828,894,15,0.107806195,6.796823718,2.772588722,0.102381659,4.002275009,3.246983081,4.733547264
13831,617,60,0.198992748,6.426488457,4.110873864,0.181481828,7.689362451,4.693094458,5.438695558
13832,889,1,0.314175981,6.791221463,0.693147181,0.273209839,4.058051513,1,6.256416321
13833,1031,25,0.119561313,6.939253946,3.258096538,0.112936923,2.584228283,3.77160848,4.82764348
13835,559,72,0.138426868,6.327936784,4.290459441,0.129647369,8.670550788,4.887149326,4.976610825
13837,558,35,0.191054112,6.326149473,3.583518938,0.174838723,8.688345394,4.123250309,5.379474778
13838,877,105,0.012365108,6.777646594,4.663439094,0.012289284,4.193203994,5.290180117,3.930407579
13841,599,2,-0.016349413,6.396929655,1.098612289,-0.016217201,7.983652247,1.438133614,3.676282975
13842,509,244,0.152458347,6.234410726,5.501258211,0.141897354,9.601703693,6.195502696,5.085814839
13844,883,19,-0.033059696,6.784457063,2.995732274,-0.032524977,4.12539842,3.488105409,3.53090527
13845,936,8,0.376681859,6.842683282,2.197224577,0.319676154,3.545693526,2.625261588,6.670646068
13846,503,53,0.112030489,6.222576268,3.988984047,0.106187614,9.719528498,4.561383923,4.76747592
13848,509,8,0.005183108,6.234410726,2.197224577,0.005169722,9.601703693,2.625261588,3.866939359
13849,499,134,0.135374211,6.214608098,4.905274778,0.126962298,9.798860232,5.551500611,4.952674424
13850,1001,89,0.046596316,6.909753282,4.49980967,0.045543295,2.877939254,5.113366997,4.226854598
13851,1000,64,0.138517686,6.908754779,4.17438727,0.129727141,2.887880423,4.761725167,4.977321966
13853,929,22,0.397688886,6.835184586,3.135494216,0.334820077,3.620351144,3.639128033,6.805648457
13854,494,134,0.164980894,6.204557763,4.905274778,0.152704687,9.898922179,5.551500611,5.182158157
13856,556,21,0.115618207,6.32256524,3.091042453,0.109408697,8.724030307,3.591094772,4.796190669
13858,929,10,-0.119628535,6.835184586,2.397895273,-0.112996965,3.620351144,2.842100412,2.813527726
13859,657,23,0.025338497,6.489204931,3.17805383,0.025022799,7.064952227,3.685116695,4.043922084
13860,873,74,0.108454715,6.773080376,4.317488114,0.102966897,4.238665625,4.91635571,4.738764437
13862,586,112,0.057079572,6.37502482,4.727387819,0.055509985,8.201738538,5.359281219,4.315703897
13863,581,38,0.062480969,6.366470448,3.663561646,0.06060671,8.28690655,4.209742094,4.361139287
13865,930,16,0.166118145,6.836259277,2.833213344,0.153680408,3.609651433,3.312492256,5.190856343
13866,946,7,0.238572441,6.853299093,2.079441542,0.213959459,3.440001665,2.497988721,5.728221443
13867,547,66,0.045962657,6.306275287,4.204692619,0.044937664,8.88621438,4.794472233,4.221455626
13868,879,31,0.123427833,6.779921907,3.465735903,0.116384576,4.170550788,3.995977441,4.858378011
13869,500,378,0.164229807,6.216606101,5.937536205,0.152059759,9.778967958,6.666931805,5.176408864
13870,499,91,0.056759413,6.214608098,4.521788577,0.055207068,9.798860232,5.137116754,4.313003504
13871,533,316,0.059790846,6.280395839,5.758901774,0.058071574,9.143872232,6.473904717,4.338539495
13873,557,34,0.245563166,6.324358962,3.555348061,0.219587769,8.706171863,4.092809692,5.778395716
13874,501,15,0.006425913,6.21860012,2.772588722,0.006405355,9.759115349,3.246983081,3.877954558
13875,517,152,0.082960282,6.249975242,5.030437921,0.079698293,9.446742123,5.686748205,4.531333577
13876,935,7,0.166673543,6.841615476,2.079441542,0.154156573,3.556324686,2.497988721,5.195101179
13877,958,3,-0.042067586,6.865891075,1.386294361,-0.041206803,3.314634889,1.74899436,3.453510052
13878,926,33,0.114507652,6.831953566,3.526360525,0.10841274,3.652519443,4.061486616,4.787312083
13880,510,133,0.033119933,6.23636959,4.8978398,0.032583285,9.582201081,5.543466593,4.111320972
13881,501,193,0.105193036,6.21860012,5.267858159,0.100020013,9.759115349,5.943297498,4.712494077
13882,874,63,0.27272387,6.774223886,4.158883083,0.241159383,4.227280741,4.744971802,5.97069855
13883,545,185,0.060814123,6.302618976,5.225746674,0.059036654,8.922616906,5.897793071,4.347142826
13884,879,53,0.076789395,6.779921907,3.988984047,0.073983831,4.170550788,4.561383923,4.480391296
13885,1072,21,0.139680217,6.978213743,3.091042453,0.130747711,2.196341436,3.591094772,4.986419967
13886,943,14,0.110604393,6.850126166,2.708050201,0.104904365,3.47159158,3.177244662,4.756036243
13887,541,38,-0.038815976,6.295266001,3.663561646,-0.03808158,8.995823706,4.209742094,3.481370244
13888,563,53,0.196261445,6.335054251,3.988984047,0.179201231,8.59968871,4.561383923,5.418364894
13889,964,14,-0.081280827,6.872128101,2.708050201,-0.078146289,3.252538555,3.177244662,3.12420841
13890,501,87,0.173245576,6.21860012,4.477336814,0.159773905,9.759115349,5.089083493,5.245177582
13892,688,28,0.037364083,6.535241271,3.36729583,0.036682961,6.606610751,3.889606008,4.147868043
13893,1169,20,0.112916138,7.064759028,3.044522438,0.106983721,1.334689663,3.540826618,4.774572921
13894,688,37,0.069646373,6.535241271,3.63758616,0.067328102,6.606610751,4.181673751,4.421057966
13895,503,60,0.19038908,6.222576268,4.110873864,0.174280212,9.719528498,4.693094458,5.374495854
